"run_accession","experiment_accession","experiment_alias","bam_bytes","bam_ftp","bam_md5","base_count","broker_name","center_name","fastq_aspera","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_md5","first_created","first_public","instrument_model","instrument_platform","last_updated","library_layout","library_name","library_selection","library_source","library_strategy","nominal_length","nominal_sdev","read_count","experiment_title","run_alias","sample_accession","sample_alias","sample_title","scientific_name","secondary_sample_accession","secondary_study_accession","sra_aspera","sra_bytes","sra_ftp","sra_galaxy","sra_md5","study_accession","study_alias","study_title","submission_accession","submitted_aspera","submitted_bytes","submitted_format","submitted_ftp","submitted_galaxy","submitted_md5","tax_id"
"SRR4785972","SRX2316203","GSM2371130","","","","17608562094","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785972/SRR4785972_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785972/SRR4785972_2.fastq.gz","3301070832;3577459841","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785972/SRR4785972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785972/SRR4785972_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785972/SRR4785972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785972/SRR4785972_2.fastq.gz","d7e1a7fa969233db380a886d4d319b3d;4dc8de9e5f9d57edeb8a55a8b1fbce0b","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","88279535","Illumina HiSeq 2000 sequencing: GSM2371130: rheumatoid arthritis tissue 95 Homo sapiens RNA-Seq","GSM2371130_r1","SAMN05964000","GSM2371130","rheumatoid arthritis tissue 95","Homo sapiens","SRS1773125","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/002/SRR4785972","5139318716","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785972","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785972","5b92c1ad367b02e74a937584b713ea77","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785973","SRX2316204","GSM2371131","","","","16377023856","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/003/SRR4785973/SRR4785973_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/003/SRR4785973/SRR4785973_2.fastq.gz","3292059792;3550868642","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785973/SRR4785973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785973/SRR4785973_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785973/SRR4785973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785973/SRR4785973_2.fastq.gz","b9db36a966c98406858dd0a3eb17cfff;4d74cb903f10d55c12aaf1a8f87f04c6","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","82085119","Illumina HiSeq 2000 sequencing: GSM2371131: rheumatoid arthritis tissue 96 Homo sapiens RNA-Seq","GSM2371131_r1","SAMN05963999","GSM2371131","rheumatoid arthritis tissue 96","Homo sapiens","SRS1773127","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/003/SRR4785973","5271640885","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/003/SRR4785973","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/003/SRR4785973","7a74f82afaba4e5d24e9ad6324487583","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785974","SRX2316205","GSM2371132","","","","19995593603","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/004/SRR4785974/SRR4785974_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/004/SRR4785974/SRR4785974_2.fastq.gz","4155116801;4221706811","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785974/SRR4785974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785974/SRR4785974_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785974/SRR4785974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785974/SRR4785974_2.fastq.gz","cb87b8395da297ea402f07f49ae44360;3e2199c0e64263dfc46caa969e8c10e9","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","100205561","Illumina HiSeq 2000 sequencing: GSM2371132: rheumatoid arthritis tissue 97 Homo sapiens RNA-Seq","GSM2371132_r1","SAMN05963998","GSM2371132","rheumatoid arthritis tissue 97","Homo sapiens","SRS1773126","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/004/SRR4785974","6640120337","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/004/SRR4785974","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/004/SRR4785974","23a97434c874cc6f253d74c88b855bda","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785978","SRX2316209","GSM2371136","","","","16708439654","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785978/SRR4785978_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785978/SRR4785978_2.fastq.gz","3195282624;3416206992","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785978/SRR4785978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785978/SRR4785978_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785978/SRR4785978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785978/SRR4785978_2.fastq.gz","a32bdd74699efd345dc485ac323549b4;8ef78b27d3a1834c1a731c0b2ddb80ae","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","83521963","Illumina HiSeq 2000 sequencing: GSM2371136: rheumatoid arthritis tissue 101 Homo sapiens RNA-Seq","GSM2371136_r1","SAMN05963994","GSM2371136","rheumatoid arthritis tissue 101","Homo sapiens","SRS1773131","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/008/SRR4785978","4922985626","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785978","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785978","c3eab71434845d30d33b52a85d744b8a","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785980","SRX2316211","GSM2371138","","","","17672782449","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/000/SRR4785980/SRR4785980_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/000/SRR4785980/SRR4785980_2.fastq.gz","3322228257;3645843592","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785980/SRR4785980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785980/SRR4785980_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785980/SRR4785980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4785980/SRR4785980_2.fastq.gz","3298dd96799dfaf65ba68fa3faae7e26;fa1a7409e3625f3636283abfa98ef436","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","88418033","Illumina HiSeq 2000 sequencing: GSM2371138: rheumatoid arthritis tissue 103 Homo sapiens RNA-Seq","GSM2371138_r1","SAMN05963992","GSM2371138","rheumatoid arthritis tissue 103","Homo sapiens","SRS1773133","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/000/SRR4785980","5186709598","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/000/SRR4785980","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/000/SRR4785980","7946222b94ec457c34227a38a4cc222e","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785982","SRX2316213","GSM2371140","","","","16403877902","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785982/SRR4785982_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/002/SRR4785982/SRR4785982_2.fastq.gz","3224752947;3530602454","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785982/SRR4785982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785982/SRR4785982_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785982/SRR4785982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/002/SRR4785982/SRR4785982_2.fastq.gz","f4759a7193893186c5dcfb6228e4cd74;16d3ca6d258a44e65ac22b33933fae06","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","82103925","Illumina HiSeq 2000 sequencing: GSM2371140: rheumatoid arthritis tissue 105 Homo sapiens RNA-Seq","GSM2371140_r1","SAMN05963990","GSM2371140","rheumatoid arthritis tissue 105","Homo sapiens","SRS1773134","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/002/SRR4785982","4806797714","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785982","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/002/SRR4785982","e5d68ec0b8b91327199358f9daa90b5c","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785983","SRX2316214","GSM2371141","","","","17017983031","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/003/SRR4785983/SRR4785983_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/003/SRR4785983/SRR4785983_2.fastq.gz","3237009241;3605387760","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785983/SRR4785983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785983/SRR4785983_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785983/SRR4785983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/003/SRR4785983/SRR4785983_2.fastq.gz","bfface86997b9ffb5d94128250b4b46f;4ea9a78fccb3d24633a7321f408cbd93","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","85128971","Illumina HiSeq 2000 sequencing: GSM2371141: rheumatoid arthritis tissue 106 Homo sapiens RNA-Seq","GSM2371141_r1","SAMN05963989","GSM2371141","rheumatoid arthritis tissue 106","Homo sapiens","SRS1773136","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/003/SRR4785983","5029828369","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/003/SRR4785983","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/003/SRR4785983","31a628c30f1c909582ff58151dd9e0dd","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785985","SRX2316216","GSM2371143","","","","16323665652","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/005/SRR4785985/SRR4785985_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/005/SRR4785985/SRR4785985_2.fastq.gz","3280096072;3497419131","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/005/SRR4785985/SRR4785985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/005/SRR4785985/SRR4785985_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/005/SRR4785985/SRR4785985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/005/SRR4785985/SRR4785985_2.fastq.gz","d3ad64bf2825504dbcfc840348630079;392d1b8bd85379921b73ccae9b7eaa50","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","81778080","Illumina HiSeq 2000 sequencing: GSM2371143: rheumatoid arthritis tissue 108 Homo sapiens RNA-Seq","GSM2371143_r1","SAMN05963987","GSM2371143","rheumatoid arthritis tissue 108","Homo sapiens","SRS1773138","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/005/SRR4785985","5257847019","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/005/SRR4785985","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/005/SRR4785985","09813db1b236e532e42c76747f57e7f6","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785987","SRX2316218","GSM2371145","","","","15752308290","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/007/SRR4785987/SRR4785987_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/007/SRR4785987/SRR4785987_2.fastq.gz","3289794678;4057303417","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785987/SRR4785987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785987/SRR4785987_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785987/SRR4785987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/007/SRR4785987/SRR4785987_2.fastq.gz","9a93a86a478113cae82b72c5a5afe108;b0ab5449d5a9d47bf7d72b4c1200ab3d","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","79690463","Illumina HiSeq 2000 sequencing: GSM2371145: rheumatoid arthritis tissue 110 Homo sapiens RNA-Seq","GSM2371145_r1","SAMN05963985","GSM2371145","rheumatoid arthritis tissue 110","Homo sapiens","SRS1773139","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/007/SRR4785987","5617788412","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/007/SRR4785987","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/007/SRR4785987","d0a0c94d1c01e1de894edcd72ac709bb","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785988","SRX2316219","GSM2371146","","","","15297130031","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785988/SRR4785988_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/008/SRR4785988/SRR4785988_2.fastq.gz","3029807017;3743603859","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785988/SRR4785988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785988/SRR4785988_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785988/SRR4785988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/008/SRR4785988/SRR4785988_2.fastq.gz","e2fcb793e98d7238a5985230f5ccd69e;632e93d06daa386bd6e89efd142a0365","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","77337812","Illumina HiSeq 2000 sequencing: GSM2371146: rheumatoid arthritis tissue 111 Homo sapiens RNA-Seq","GSM2371146_r1","SAMN05963984","GSM2371146","rheumatoid arthritis tissue 111","Homo sapiens","SRS1773143","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/008/SRR4785988","5353097109","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785988","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/008/SRR4785988","976bc63102c1527a0943bd8c239fc25c","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785994","SRX2316225","GSM2371152","","","","15084190743","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/004/SRR4785994/SRR4785994_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/004/SRR4785994/SRR4785994_2.fastq.gz","945353682;1038878683","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785994/SRR4785994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785994/SRR4785994_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785994/SRR4785994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/004/SRR4785994/SRR4785994_2.fastq.gz","8b50c934a0a18626d004c0aa28f64952;cdf9150d9e7c978e84746a78846d4143","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","76411754","Illumina HiSeq 2000 sequencing: GSM2371152: rheumatoid arthritis tissue 117 Homo sapiens RNA-Seq","GSM2371152_r1","SAMN05964079","GSM2371152","rheumatoid arthritis tissue 117","Homo sapiens","SRS1773146","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/004/SRR4785994.lite","1508830947","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/004/SRR4785994.lite","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/004/SRR4785994.lite","e907dffcaaa698bf6516b3feff82f0c1","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785995","SRX2316226","GSM2371153","","","","16620731342","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/005/SRR4785995/SRR4785995_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/005/SRR4785995/SRR4785995_2.fastq.gz","3395151996;4113702445","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/005/SRR4785995/SRR4785995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/005/SRR4785995/SRR4785995_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/005/SRR4785995/SRR4785995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/005/SRR4785995/SRR4785995_2.fastq.gz","c2d8ab1458700b07d05f2d72f36b962a;43f3a155ba7dcb308bbaf5c625cbb857","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","84241010","Illumina HiSeq 2000 sequencing: GSM2371153: rheumatoid arthritis tissue 118 Homo sapiens RNA-Seq","GSM2371153_r1","SAMN05964078","GSM2371153","rheumatoid arthritis tissue 118","Homo sapiens","SRS1773148","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/005/SRR4785995","6111181311","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/005/SRR4785995","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/005/SRR4785995","d9263b11a05779cccef8b525fb5b160e","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785996","SRX2316227","GSM2371154","","","","16547011323","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/006/SRR4785996/SRR4785996_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/006/SRR4785996/SRR4785996_2.fastq.gz","3461387558;4303215171","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785996/SRR4785996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785996/SRR4785996_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785996/SRR4785996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/006/SRR4785996/SRR4785996_2.fastq.gz","2d722cd7ea7657ba08645287a4bc3d88;ef2c7b34491f10d2a064f5e3ff27ad80","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","83926044","Illumina HiSeq 2000 sequencing: GSM2371154: rheumatoid arthritis tissue 119 Homo sapiens RNA-Seq","GSM2371154_r1","SAMN05964075","GSM2371154","rheumatoid arthritis tissue 119","Homo sapiens","SRS1773149","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/006/SRR4785996","6078355291","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/006/SRR4785996","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/006/SRR4785996","60c357db388c2a3b61440b14000a1393","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4785999","SRX2316230","GSM2371157","","","","16861542471","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/009/SRR4785999/SRR4785999_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/009/SRR4785999/SRR4785999_2.fastq.gz","3271917764;4091181087","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785999/SRR4785999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785999/SRR4785999_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785999/SRR4785999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/009/SRR4785999/SRR4785999_2.fastq.gz","aad79c837f34b26efebbd105c94a9162;82322ae6151415b00f58e5ca5c45c1ca","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","85116235","Illumina HiSeq 2000 sequencing: GSM2371157: rheumatoid arthritis tissue 122 Homo sapiens RNA-Seq","GSM2371157_r1","SAMN05964072","GSM2371157","rheumatoid arthritis tissue 122","Homo sapiens","SRS1773153","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/009/SRR4785999","5680065133","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/009/SRR4785999","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/009/SRR4785999","85ad764a4e0eeb0fb573d5605bf96627","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4786001","SRX2316232","GSM2371159","","","","16943952152","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/001/SRR4786001/SRR4786001_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/001/SRR4786001/SRR4786001_2.fastq.gz","3528610856;4217490008","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4786001/SRR4786001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4786001/SRR4786001_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4786001/SRR4786001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/001/SRR4786001/SRR4786001_2.fastq.gz","9c71337f47c25f35c0b444b3bc12ea58;c08040abbeff8d0cd6637a4c30edd87d","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","85759866","Illumina HiSeq 2000 sequencing: GSM2371159: rheumatoid arthritis tissue 124 Homo sapiens RNA-Seq","GSM2371159_r1","SAMN05964077","GSM2371159","rheumatoid arthritis tissue 124","Homo sapiens","SRS1773155","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/001/SRR4786001","6059088279","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/001/SRR4786001","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/001/SRR4786001","dd54219185947df499dbaca81672bb41","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
"SRR4786010","SRX2316241","GSM2371168","","","","17624257457","","","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/000/SRR4786010/SRR4786010_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR478/000/SRR4786010/SRR4786010_2.fastq.gz","3518043997;4037031037","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4786010/SRR4786010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4786010/SRR4786010_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4786010/SRR4786010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR478/000/SRR4786010/SRR4786010_2.fastq.gz","d90f69e1649811b078a2e12b253e441c;1e8cad2cb839072497a0371099408106","2017-06-21","2017-06-21","Illumina HiSeq 2000","ILLUMINA","2017-06-21","PAIRED","","cDNA","TRANSCRIPTOMIC","RNA-Seq","","","88924002","Illumina HiSeq 2000 sequencing: GSM2371168: rheumatoid arthritis tissue 133 Homo sapiens RNA-Seq","GSM2371168_r1","SAMN05964063","GSM2371168","rheumatoid arthritis tissue 133","Homo sapiens","SRS1773163","SRP092408","fasp.sra.ebi.ac.uk:/vol1/srr/SRR478/000/SRR4786010","5887649533","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/000/SRR4786010","ftp.sra.ebi.ac.uk/vol1/srr/SRR478/000/SRR4786010","72493748ee8b7e6fd53f1ee3086eb3a4","PRJNA352076","GSE89408","RNAseq study of synovial biopsies","SRA488109","","","","","","","9606"
